_id,name,review_scores.review_scores_accuracy,review_scores.review_scores_cleanliness,review_scores.review_scores_checkin,review_scores.review_scores_communication,review_scores.review_scores_location,review_scores.review_scores_value,review_scores.review_scores_rating
19254909,Newly renovated cosy apartment with parking,9.0,9.0,10.0,10.0,9.0,9.0,83.0
193105,New York City  UWS Luxury Bldg - Private Room&Bath,10.0,10.0,10.0,10.0,10.0,9.0,96.0
19380085,Hermoso Apartamento SPBP22388,9.0,10.0,10.0,10.0,10.0,9.0,95.0
19441009,taksim istanbul apart 3+1,6.0,2.0,6.0,6.0,8.0,5.0,50.0
19599721,Ensuite Central and Convenient 1 Bedroom Waterloo,9.0,9.0,10.0,10.0,10.0,10.0,91.0
19610618,balcony room,10.0,10.0,10.0,,,,
19664709,"Perfect Place To Rest, Close to All in NYC!",8.0,7.0,9.0,8.0,8.0,8.0,79.0
19699590,The Porto Concierge - Casa D. Olga - Riverview,9.0,10.0,9.0,9.0,10.0,9.0,92.0
19741944,Habitación individual.,9.0,6.0,9.0,9.0,9.0,9.0,80.0
19786915,Spacious Clean Studio  Apartment,9.0,9.0,10.0,10.0,9.0,9.0,89.0
19113128,TPC - Ribeira Marchands d’Or Apartment,9.0,8.0,8.0,8.0,10.0,9.0,85.0
1920293,Pacific Shores-Ocean View Top Floor-A/C All Rooms,10.0,10.0,10.0,10.0,10.0,10.0,99.0
19100444,Wonderful double-room centrally located,9.0,10.0,10.0,10.0,10.0,10.0,94.0
1925045,Perfect Apartment 4-6 persons,10.0,10.0,10.0,10.0,10.0,10.0,98.0
19259702,Metro Vilar Suites Vilar do Pinheiro,10.0,10.0,10.0,,,,
1960400,Club Mosaique,10.0,10.0,10.0,,,,
19691986,Beautiful Comfortable Historic Brownstone,10.0,9.0,10.0,10.0,10.0,9.0,95.0
19695963,Piso muy céntrico en Gràcia,10.0,10.0,10.0,,,,
19739919,Cosy one bedroom apartment,10.0,10.0,10.0,10.0,10.0,10.0,100.0
19768051,Ultra Modern Pool House Maroubra,10.0,10.0,10.0,10.0,10.0,10.0,100.0
19319,Private room Great Deal at Lower East Side,10.0,10.0,10.0,10.0,9.0,10.0,98.0
1932651,Opposite Langham 10s MK MTR  4ppl,9.0,8.0,9.0,10.0,10.0,8.0,85.0
19442650,"Gorgeous, Hi-end Wailea 1 BR Suite!",10.0,10.0,10.0,9.0,10.0,10.0,100.0
1950395,"House, Pool and Spa near Manly",10.0,10.0,10.0,10.0,10.0,9.0,100.0
19508342,Room available in Mong Kok  (Mk1e),10.0,10.0,10.0,,,,
19735591,B&b 1 of 4 | GUESTHOUSE & CAFFÈ,10.0,10.0,9.0,10.0,10.0,10.0,100.0
19781115,Private room in L'eixample,10.0,10.0,10.0,,,,
19101306,[NEW] West Village Dream Home!,9.0,9.0,10.0,10.0,10.0,9.0,92.0
1912695,Oceanfront penthouse with private pool in Copacabana!,8.0,8.0,9.0,9.0,10.0,8.0,81.0
19142002,Complete Kitchen Remodel in this 1bd/1ba garden view condo in South Kihei at the Kihei Akahi. D-208,10.0,10.0,10.0,10.0,10.0,10.0,100.0
19156662,Vintage House For Rent,10.0,10.0,10.0,,,,
19217460,MP Room for 2 persons bunk bed in shared apartment,9.0,8.0,9.0,9.0,8.0,9.0,77.0
19220298,Private Room in tranquil Mongkok apartment,10.0,10.0,10.0,10.0,10.0,10.0,99.0
19221893,VayCay with Southern Comfort and the Aloha Spirit,8.0,9.0,9.0,9.0,9.0,9.0,80.0
19265750,Cute North Shore Studio,9.0,10.0,10.0,10.0,10.0,9.0,92.0
19280475,Worm modern and comfy place in the heart of Sydney,10.0,10.0,10.0,,,,
19296654,"Charming spacious two bedroom home, Hochelaga MTL",10.0,10.0,10.0,,,,
19405074,The Porto Concierge - Happy Place,8.0,8.0,9.0,9.0,9.0,9.0,81.0
1944996,Light Filled Warehouse Apartment in Surry Hills,10.0,10.0,10.0,10.0,10.0,10.0,97.0
19536219,MONTAGNA HERA HOTEL TRIPLE ROOM,10.0,10.0,10.0,,,,
19576456,LUXURY ★ Tropical Hawaiian  ★ OCEANFRONT ★ VIEWS!,10.0,10.0,10.0,10.0,10.0,10.0,98.0
19692712,Mestral Mar Doble hab. 5-6,10.0,10.0,6.0,8.0,10.0,8.0,100.0
19760228,Apartment Salva - 3 bedroom in Poble Sec,9.0,8.0,10.0,10.0,10.0,10.0,100.0
19779206,Apartemento centro porto casa da musica 90 m2,8.0,6.0,10.0,10.0,10.0,10.0,80.0
19780732,WONDERFUL SPACIOUS DOBLE ROOM IN BARCELONA CENTER,9.0,9.0,9.0,9.0,10.0,9.0,88.0
19094047,Family Espinho Porto Guesthouse - Silva.,10.0,10.0,10.0,,,,
19104230,Air conditioned townhouse with furnished room!!,10.0,10.0,10.0,10.0,10.0,10.0,100.0
19117590,Ala Moana Hotel 1616 Studio City/Ocean View - 1K,8.0,10.0,7.0,10.0,10.0,5.0,90.0
19199353,Spacious 1 Bed in the heart of Manhattan,9.0,9.0,9.0,9.0,10.0,9.0,85.0
19348489,Cute little studio in Elizabeth Bay,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1936633,Great 1BD waterfront City Island NY,10.0,10.0,10.0,10.0,10.0,10.0,99.0
19376053,Bright and airy in the heart of Chippendale,10.0,9.0,10.0,10.0,10.0,9.0,94.0
19555586,Rustic & cozy 1bedroom flat in Le Plateau,10.0,10.0,10.0,10.0,10.0,10.0,97.0
19616417,"Luxury PRIVATE room on Gracia, 2min from everythng",10.0,10.0,10.0,,,,
19746798,Le Mont Royal,10.0,10.0,10.0,8.0,10.0,10.0,100.0
19750905,Executive studio in the heart of Manhattan,10.0,8.0,10.0,10.0,10.0,10.0,92.0
19105533,"Bright, airy comfortable 1-bedroom apartment",10.0,9.0,10.0,10.0,10.0,10.0,90.0
19167153,"1 Bed 1Hall 1Bath &Kitchen ,14th floor Parramatta",10.0,10.0,10.0,,,,
19320618,Peaceful single room next to Clovelly Village,10.0,10.0,10.0,,,,
19326382,Robissey,10.0,10.0,10.0,,,,
19426217,PLAZA 5*,9.0,9.0,9.0,9.0,9.0,9.0,91.0
19430825,Merkezi Konum,10.0,10.0,10.0,,,,
19486889,Double room(close to airport and center),9.0,8.0,10.0,9.0,9.0,9.0,86.0
19508741,No.33,10.0,10.0,10.0,10.0,10.0,10.0,100.0
19530460,The Blue and White Porto House - Vintage,9.0,9.0,10.0,10.0,9.0,9.0,92.0
19536693,"CALABRIA, central, large, 4 bedrooms",9.0,9.0,9.0,9.0,9.0,9.0,84.0
19587471,Liiiving in Porto | Cosy Experience Apartment I,9.0,10.0,9.0,10.0,8.0,10.0,95.0
19592028,The Porto Concierge - Baltar Rustic(Rota Romanico),10.0,9.0,10.0,10.0,9.0,10.0,92.0
19678531,"Apto. 2 quartos em Copacabana Aluguel 2.500,00",10.0,10.0,10.0,,,,
19694143,Sagrada Familia - Comfortable and cosy double room,10.0,10.0,10.0,9.0,10.0,10.0,100.0
19718664,"Safe place, good price",10.0,9.0,10.0,10.0,9.0,10.0,80.0
19304849,Beautiful Flat with Private Terrace in Barceloneta,10.0,10.0,10.0,10.0,10.0,10.0,100.0
19468798,Dor.me,10.0,10.0,10.0,10.0,9.0,10.0,98.0
19547449,Alegria-Beautiful apartment-historic center,10.0,10.0,10.0,10.0,10.0,10.0,98.0
19768922,Sunny apartment in Neutral Bay,10.0,8.0,10.0,10.0,10.0,10.0,80.0
1979960,Stately Darlinghurst Terrace,10.0,9.0,10.0,10.0,10.0,10.0,90.0
19170546,Jolly Bolhão,10.0,10.0,10.0,10.0,10.0,9.0,94.0
19178913,"Waipio Valley Nanea, Private Deck & Ocean Views",10.0,10.0,10.0,10.0,10.0,10.0,99.0
19241544,Kolea Resort at Waikoloa Beach,10.0,9.0,10.0,10.0,10.0,10.0,100.0
19359010,Antique Studio In City Center Of Istanbul,10.0,10.0,10.0,,,,
19494546,"4floor house in Taksim,Taksimde 4katli müstakil ev",10.0,10.0,10.0,,,,
19496193,HAVEN 249 Boavista2,10.0,10.0,9.0,10.0,9.0,9.0,94.0
19550665,Amazing single room in Sagrada Familia area!!,9.0,9.0,10.0,10.0,9.0,10.0,89.0
19568889,Comfy Guest room+private bathroom+ 300ft to Trains,10.0,10.0,10.0,10.0,10.0,10.0,99.0
19641701,Bright modern top floor Mosman apartment,10.0,9.0,9.0,10.0,9.0,9.0,93.0
19664691,Homebase for your Hawaii adventures!,9.0,10.0,10.0,10.0,10.0,9.0,94.0
19767452,Beautiful Apartment+Garden In Brooklyn,10.0,9.0,10.0,10.0,10.0,10.0,97.0
19253090,Family Outdoor Hammock Camping Cabana,10.0,10.0,9.0,9.0,10.0,9.0,95.0
19273862,Beau et grand appartement près de TOUT !,10.0,9.0,10.0,10.0,10.0,10.0,86.0
19323111,1 BR quiet and bright apartment,9.0,9.0,9.0,10.0,9.0,8.0,93.0
19428531,單人套房 獨立浴室 (特惠月租),10.0,10.0,10.0,10.0,10.0,10.0,100.0
19653176,"Very Central, Cosy Flat in Şişli İstanbul!",10.0,10.0,10.0,,,,
19660411,Waikiki private big room #2,10.0,9.0,10.0,10.0,9.0,9.0,92.0
19764243,Modern Studio in Classic Upper East Side,10.0,10.0,10.0,,,,
19773917,InSitu Formosa 178 - Quiet and Cosy,10.0,10.0,10.0,10.0,10.0,10.0,97.0
19815841,Stunning studio APT in the heart of NYC,9.0,9.0,10.0,9.0,9.0,9.0,89.0
19853110,Single Sweaty Room 2 stop from Grand Pazar,10.0,10.0,10.0,,,,
19803430,Ático Del Guinardo,9.0,8.0,10.0,9.0,9.0,8.0,83.0
19847790,Spacious 3 BDR APT Brooklyn Sleeps 12!,9.0,9.0,10.0,10.0,8.0,9.0,88.0
19877706,Big 3 Bedroom Garden Level Apartment Near Subway,10.0,10.0,10.0,10.0,10.0,10.0,100.0
19825963,"Bright, modern room and bath w/ pool, gym, spa",10.0,10.0,10.0,10.0,10.0,10.0,99.0
19865325,Vaga em apartamento conjugado(LEIAM A DESCRIÇÃO!!),10.0,10.0,10.0,,,,
19906012,"New1Rm, JordansatsionAustinStationKowloonStation",10.0,10.0,10.0,10.0,10.0,10.0,98.0
1989972,Cozy & Nice Bedroom in an Apt/NYC.,10.0,9.0,10.0,10.0,8.0,9.0,94.0
19827778,Mi Casa su Casa!,10.0,10.0,10.0,10.0,10.0,10.0,97.0
19845395,"BEAUTIFUL Kihei Get-a-way, warm & relaxing",10.0,10.0,10.0,9.0,10.0,10.0,97.0
19869291,Roulotte Boler vintage pour du camping autrement,10.0,10.0,10.0,10.0,10.0,10.0,100.0
19880329,Charming Townhouse duplex in Chelsea,10.0,10.0,10.0,10.0,10.0,10.0,80.0
19900130,Spacious family-friendly designer flat in Kowloon,10.0,10.0,10.0,,,,
19920554,Alojamento tranquilo perto do Castelo,10.0,10.0,10.0,10.0,9.0,10.0,98.0
19933161,Studio w/rooftop in Sheung Wan HK (Man Mo temple),10.0,10.0,10.0,10.0,10.0,9.0,93.0
19828489,Private room with double bed next to Plaza Espana,9.0,8.0,10.0,10.0,9.0,9.0,86.0
19901356,☆ Mile-End 3BR Only 10-minutes from Downtown,9.0,9.0,10.0,10.0,10.0,9.0,91.0
19907902,"Aloha AKU Honu Suite - Beachfront, 1 BR/Bath, LR w/Full Kit, Lanai, AC, WiFi",10.0,10.0,10.0,,,,
19929723,Cozy And Quiet Getaway (Queen Size Bed),10.0,9.0,10.0,10.0,9.0,9.0,94.0
19821682,Bright & Charming loft in the Gothic Quarter,9.0,8.0,9.0,10.0,10.0,9.0,89.0
19828845,Chic & Sleek Mid-Century Styled Apt,8.0,9.0,9.0,9.0,7.0,9.0,80.0
19865003,Single room Barcelona center,10.0,9.0,10.0,10.0,10.0,9.0,92.0
19830008,Charming Private Room in the heart of East Village,10.0,9.0,10.0,10.0,10.0,10.0,97.0
19846740,Crows Nest Family Apartment - 10 mins to CBD,9.0,8.0,9.0,9.0,10.0,9.0,84.0
19862007,Island Sands #111 - 2BR Beautiful Oceanfront Condo,10.0,10.0,10.0,,,,
19914589,Industrial style & Chic space near Central Park,9.0,8.0,9.0,9.0,10.0,9.0,89.0
19830549,"Small, modern and cozy apartment",10.0,10.0,10.0,,,,
19866204,2458 - AB Park Güell Apartment 4-3 - Wonderful 3-Bedroom Apartment near Park Güell with a Balcony,9.0,9.0,9.0,9.0,8.0,8.0,87.0
19807212,Location + Value in the heart of Lahaina + Free Parking and WiFi + Free Activities,10.0,10.0,10.0,10.0,10.0,10.0,100.0
19838729,Newly and cozy apartment!,9.0,9.0,10.0,10.0,10.0,9.0,88.0
1984069,2 Bedroom Beachfront with Parking,8.0,6.0,9.0,10.0,10.0,9.0,85.0
19820634,2447 - AB Park Güell Apartment 1-1 - Elegant 4-Bedroom Apartment near Park Güell with a Balcony,10.0,9.0,9.0,10.0,8.0,9.0,91.0
19800005,Shiny BALCONY:)) room CENTRAL ISTANBUL ŞİŞLİ,9.0,10.0,10.0,10.0,10.0,10.0,100.0
19928786,New Holiday Master Suite with Balcony in Eixample,10.0,10.0,10.0,10.0,10.0,10.0,98.0
19870743,22 Oporto Guesthouse Cordoaria,10.0,10.0,10.0,10.0,10.0,10.0,100.0
19904358,Good room,9.0,10.0,10.0,10.0,10.0,10.0,100.0
19825124,"Appart d'artiste coquet, chaleureux et lumineux",10.0,10.0,10.0,10.0,10.0,10.0,97.0
19920988,Oporto City Centre Sightseeing Apartments,9.0,7.0,10.0,10.0,9.0,8.0,80.0
19830476,cozy place near central,10.0,10.0,10.0,,,,
19877430,Kaneohe Haven,9.0,9.0,10.0,10.0,9.0,9.0,92.0
19953862,SPACIOUS APARTMENT DOWNTOWN WITH ROOFTOP,9.0,8.0,9.0,9.0,9.0,9.0,87.0
19935458,Waikiki Ocean View! Great Location! Free Parking,9.0,9.0,9.0,9.0,10.0,9.0,89.0
19967176,Quarto Duplo Privativo Suíte,10.0,10.0,10.0,,,,
19979892,"Sheepshead Bay, 1-bdr apartment. Close to all!",10.0,9.0,10.0,10.0,10.0,9.0,94.0
19976324,Gracieux Apartment in Montreal's Gay Village,10.0,10.0,10.0,10.0,10.0,10.0,94.0
19952004,19th floor apartment in the heart of downtown,9.0,8.0,9.0,10.0,10.0,9.0,89.0
1995143,"1 bedroom, w gym, pool and view",10.0,10.0,10.0,10.0,10.0,8.0,80.0
19963866,Palacio Garden's Apartment (Free parking),9.0,9.0,9.0,9.0,8.0,8.0,88.0
19961067,Spacious apartment in the heart of Downtown MTL,10.0,10.0,10.0,10.0,10.0,10.0,98.0
19981060,"Modern, elegant 2 BDR Condo, Excellent Location!",10.0,10.0,10.0,10.0,10.0,10.0,99.0
20015668,Pleasant 1 bedroom apartment in Harlem Brownstone,10.0,10.0,10.0,,,,
19981877,Private room (bright and clean) Manhattan NYC,10.0,10.0,10.0,9.0,8.0,7.0,100.0
19984692,"Large 1-bdrm, Heart of Bay Ridge Brooklyn",10.0,10.0,10.0,10.0,9.0,10.0,96.0
20049287,Habitación individual Eixample,10.0,10.0,10.0,10.0,10.0,10.0,98.0
20045679,House Near Espinho/Santa Maria Feira,10.0,10.0,10.0,10.0,9.0,9.0,100.0
20035273,The Porto Concierge - Boavista's Dance,8.0,8.0,9.0,8.0,9.0,8.0,78.0
20007497,Marriott Waiohai Beach Club 2Bd Villa 2020,10.0,10.0,10.0,,,,
19985872,Market Place 1T,9.0,9.0,10.0,9.0,10.0,9.0,91.0
20030871,Williamsburg Bedroom w/Private Terrace!,10.0,9.0,10.0,10.0,10.0,10.0,97.0
20055551,Balcony Room in Fun Share House!,9.0,7.0,10.0,10.0,10.0,9.0,91.0
20057865,"Super convenient place in Taikoo Shing, landmark of the Hong Kong Island !",10.0,9.0,10.0,10.0,10.0,9.0,94.0
19990097,House close to station & direct to opera house....,10.0,9.0,10.0,10.0,10.0,9.0,94.0
20038668,Stunning Summer House - Perfect for Families,9.0,9.0,10.0,10.0,9.0,9.0,90.0
20044641,丛林别墅,6.0,6.0,9.0,6.0,6.0,5.0,70.0
20019449,"Cozy flat with city view on Soho, Central",10.0,9.0,10.0,10.0,10.0,10.0,96.0
20055406,2 Marvellous ENSUITES with lazer area IPANEMA,10.0,10.0,10.0,,,,
20050561,Magnifique chambre à louer au coeur du Plateau,10.0,10.0,10.0,,,,
2002611,Modern Studio in Kennedy Town!,10.0,9.0,10.0,10.0,9.0,9.0,88.0
19993317,Bright and quiet room in the heart of Montréal,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20006537,Homely Stay in the Heart of Bondi Junction,10.0,10.0,10.0,,,,
19981253,The Sunset Stowaway—A Peaceful Napili Ridge Studio,10.0,10.0,10.0,10.0,10.0,10.0,99.0
19995621,Private 4 Bedroom Beach House in Bondi,4.0,5.0,8.0,6.0,8.0,6.0,50.0
20071164,CHIC & MODERN APT: CLOSE TO SHOPS AND METRO,9.0,9.0,10.0,10.0,9.0,9.0,88.0
20081484,Wyndham Kona Hawaiian Resort - Two Bedroom Condo WVR,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20088771,NUMBERS two bedroom apartment in the plateau,10.0,10.0,10.0,10.0,10.0,10.0,98.0
20181414,Guest Room;Diamond Head/Kaimuki;Comfortable/clean,10.0,10.0,10.0,10.0,10.0,9.0,98.0
20112687,Awesome Privat Room+Privat bathroom in Bushwick,10.0,10.0,10.0,,,,
20157105,"Cozy Apartement in Wan Chai, directly next to MTR",10.0,7.0,8.0,10.0,10.0,10.0,90.0
20164905,Beautiful 1 bedroom in the heart of Montreal,10.0,10.0,10.0,10.0,10.0,9.0,100.0
2015101,SOUS LOCATION 2 ET DEMI BIEN SITUE,10.0,10.0,10.0,,,,
20159382,Wan Chai Room in Flat Share (MH2a),10.0,10.0,10.0,,,,
2019384,Chic & Fashion. EIXAMPLE.,9.0,8.0,9.0,9.0,10.0,9.0,86.0
20088277,"Orange Room -Bonjardim Guest House, Downtown Porto",9.0,10.0,9.0,10.0,9.0,9.0,87.0
20135359,Chambre dans bel appartement du plateau Mont Royal,10.0,10.0,8.0,8.0,10.0,10.0,100.0
20188349,Cedofeita Light Apartment (N42),10.0,8.0,9.0,9.0,10.0,9.0,91.0
20061602,1min MTR@尖沙咀舒适5人房 Supreme Family Room for 5ppl,9.0,9.0,9.0,9.0,10.0,9.0,88.0
20172538,Upscale condo on St Hubert & Jarry,8.0,9.0,6.0,9.0,7.0,10.0,87.0
20071436,"Modern & Quiet 2 bedroom house, patio&views!",10.0,10.0,10.0,10.0,9.0,9.0,98.0
20116519,"Linda Vista na Reserva, Barra da Tijuca",10.0,10.0,10.0,10.0,10.0,10.0,94.0
20080108,"Kaha Lani Resort #311, Great Ocean and Sunrise Views, Steps to Sandy Beach",6.0,6.0,10.0,8.0,6.0,6.0,60.0
20121488,"Large, Sunny 2BR/2BA Penthouse, Great Beach",10.0,10.0,10.0,,,,
20180729,Private Double Room with a private bathroom,10.0,10.0,10.0,,,,
20154076,Modern apt - Fully Renovated - Couples or Family,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20127052,huge room in trendy Erskineville. 5 mins to city,10.0,10.0,10.0,,,,
20139359,Bright and cozy bedroom in Villeray,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20254510,Bright and cute one bedroom apartment,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20234137,New + historical apt with PRIVATE 360 ROOFTOP,9.0,9.0,9.0,9.0,9.0,9.0,90.0
20264769,A qq minutes du centre ville,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20235027,DOWNTOWN/PLATEAU-SLEEPS 4-AMAZING LOCATION-QUIET!,10.0,10.0,10.0,10.0,10.0,9.0,92.0
20255158,Newly Renovated Brooklyn Apt.,10.0,10.0,10.0,10.0,10.0,10.0,95.0
20234554,"Happy 3 bedrooms, 20 min downtown",9.0,8.0,9.0,8.0,8.0,8.0,76.0
20239903,Spacious room in Causeway Bay (B),10.0,10.0,10.0,,,,
20241972,"Austin MTR 30sec, near Tsim Sha Tsui! [Free wifi]",10.0,10.0,10.0,10.0,10.0,10.0,98.0
20275415,Couch at Kadıköy's Famous Bars Street,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20211255,Chambre dans grand appartement- (3 roommates),10.0,8.0,10.0,10.0,10.0,10.0,100.0
20280610,"Our COZY LOFT in Williamsburg, Brooklyn",10.0,10.0,10.0,10.0,10.0,10.0,100.0
20240485,"Lovely room close to beach,15 min center",10.0,10.0,10.0,,,,
20260320,A Private Room for 4 People,10.0,10.0,10.0,10.0,10.0,9.0,87.0
2023934,COMFORTABLE APARTMENT IN TAKSIM,9.0,8.0,9.0,9.0,9.0,8.0,85.0
20275354,İstanbul un kalbi sisli. Center of istanbul sisli,10.0,10.0,10.0,,,,
20206764,Awesome 2-storey home Bronte Beach next to Bondi!,10.0,10.0,10.0,10.0,10.0,9.0,99.0
20214521,Real GEM : Unbeatable location in DT,10.0,9.0,10.0,10.0,10.0,9.0,94.0
20245250,1 block away from the beach,9.0,9.0,10.0,10.0,9.0,9.0,86.0
20276192,Habitación para tres en Barcelona cerca  transport,10.0,8.0,10.0,,,,80.0
20202806,Manly apartment 30 meters from the beach,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20228390,Mokapu Oasis,10.0,10.0,10.0,10.0,10.0,10.0,99.0
20275670,Amazing Studio step away from Time Square/53C,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20286842,Tootsie's Hideaway,10.0,10.0,10.0,10.0,10.0,10.0,99.0
20206015,Cozy Appartement,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20309202,Private Bedroom w River View in Downtown Manhattan,10.0,9.0,10.0,10.0,10.0,10.0,93.0
20357635,Flat Ipanema,10.0,10.0,10.0,10.0,10.0,9.0,100.0
20307844,Single Room Near the City Centre,9.0,9.0,10.0,9.0,8.0,9.0,92.0
20330011,Large and luminous room in a spacious apartment✨,10.0,10.0,10.0,10.0,9.0,9.0,94.0
2029840,Stylish apartment in the heart of Gothic area,7.0,7.0,7.0,8.0,9.0,7.0,76.0
20312675,Amplio y luminoso.,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20289023,Cedar House - Jacuzzi,9.0,9.0,10.0,9.0,9.0,9.0,93.0
20354056,Estiloso estúdio no coração de copa,10.0,10.0,10.0,10.0,9.0,10.0,100.0
20353402,Lovely 2bed/3bath in the heart of Eixample,9.0,9.0,10.0,10.0,10.0,9.0,93.0
20287455,Peaceful Refuge in Central Kona,10.0,10.0,10.0,10.0,9.0,10.0,95.0
2034021,Penthouse apartment to rent in Rio,10.0,10.0,10.0,,,,
20309935,Duo· Sleeps 9! 4Bedroom/2Bath/2Kitchen/2Parking,10.0,9.0,10.0,10.0,10.0,9.0,92.0
20358824,"$45ANYCCozy Room with curtain NearJ,G, and M train",10.0,10.0,9.0,10.0,9.0,9.0,89.0
20374683,SydneyCBD/CentralAircon/TwoStory/FamilyHome,10.0,9.0,10.0,10.0,10.0,9.0,92.0
2031134,Sagrada Familia-auditorium. FREE WI-FI.,10.0,9.0,10.0,10.0,9.0,9.0,95.0
20362690,WORLD CLASS MALLS*LUXURY 3BED2BATH*CLEAN*MTR*SAFE,9.0,9.0,10.0,10.0,10.0,9.0,93.0
20295849,BEAUTIFULLY UPGRADED OCEANFRONT STUDIO,10.0,9.0,10.0,10.0,10.0,10.0,99.0
20413840,Nice Studio in Waikiki(3306B),8.0,9.0,9.0,8.0,10.0,8.0,81.0
20522971,Bright Two Bedroom with Outdoor Space,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20396803,Chammbre lit queen,6.0,10.0,10.0,10.0,10.0,8.0,60.0
20397517,*CNY OFFER* Spacious Central Apt 4-6ppl,10.0,9.0,10.0,10.0,10.0,10.0,93.0
20521331,Friend's House,10.0,8.0,10.0,10.0,8.0,10.0,100.0
2041957,"Bright, clean, 1BD apt near Metro",9.0,9.0,10.0,10.0,9.0,9.0,93.0
20492711,Top Duplex at Barcelona Beach,10.0,10.0,10.0,,,,
20503770,2021 Kapalua Ridge. Platinum level villa with sweeping ocean views and elegant remodeled interiors.,10.0,10.0,10.0,10.0,10.0,9.0,100.0
20511510,Comfortable and Accesible For Groups (H1+H2),8.0,8.0,9.0,9.0,10.0,8.0,83.0
20450522,"Authentic Stay, Breiner GreenHouse",10.0,10.0,10.0,10.0,10.0,10.0,97.0
20399277,"Private  room in center city, view Douro",10.0,10.0,9.0,10.0,10.0,10.0,98.0
20482959,Enjoy hotel services and facilities. MTR nearby,10.0,10.0,10.0,,,,
20494506,Great location with very friendly (Hidden by Airbnb),10.0,10.0,10.0,,,,
20530001,Fantastic Single Room,9.0,8.0,10.0,9.0,8.0,9.0,85.0
20478290,Lovely Big Room in Center of Porto,10.0,10.0,10.0,10.0,10.0,9.0,93.0
20399030,1+1 (4 PERSON) Flat in Central İstanbul,10.0,10.0,10.0,9.0,10.0,9.0,93.0
20463831,My House in Porto,10.0,10.0,10.0,10.0,9.0,10.0,100.0
20483790,"Poipu Beach i, A/C, deck, no x fees,WIFI, plus tax",10.0,10.0,10.0,10.0,10.0,10.0,96.0
20530202,Flats4Rent Ribeira Historic Apartment 31,10.0,10.0,10.0,,,,
20455499,"DOWNTOWN VIP MONTREAL ,HIGH END DECOR,GOOD VALUE..",9.0,9.0,10.0,10.0,9.0,9.0,93.0
20517090,Deslumbrante apartamento na AV.Atlantica,10.0,10.0,10.0,,,,
20530526,Guaranteed the best location in city of Hong Kong,10.0,10.0,10.0,10.0,10.0,9.0,98.0
20394583,Tony's Place (Lasalle),10.0,9.0,10.0,10.0,10.0,10.0,95.0
20557566,Kuuipo Cottage Romantic Volcano Rainforest Retreat,10.0,10.0,10.0,10.0,10.0,10.0,99.0
20532252,Lovely and modern apartment.,10.0,10.0,10.0,,,,
20588113,Room in Pointe Claire heritage home,10.0,10.0,10.0,10.0,10.0,10.0,99.0
20589142,Cozy designer room in Art-loving Prime Bushwick,10.0,10.0,10.0,10.0,10.0,10.0,100.0
20578419,Retreat in Chic Cozy 2BR APT - ❤️ of SYD CBD,9.0,9.0,9.0,9.0,10.0,9.0,87.0
20570876,"Minha casa, sua casa!",10.0,10.0,10.0,10.0,10.0,6.0,100.0
20599393,Apartamento entre a Praia de Copacabana e o Metrô,10.0,10.0,10.0,10.0,10.0,10.0,99.0
20567444,"Elegant studio in old town Barcelona, El Gothic",10.0,9.0,9.0,10.0,10.0,10.0,96.0
20605168,Chambre privée à deux pas du métro,10.0,10.0,10.0,10.0,10.0,9.0,100.0
20596543,Alugo para o rock in rio,10.0,10.0,10.0,,,,
2059723,Welcome to the heart of İstanbul!,10.0,10.0,10.0,,,,
2054110,PLATEAU MONT-ROYAL - Le ZENHOUSE,10.0,10.0,10.0,10.0,10.0,10.0,98.0
2053772,Large flat in Sagrada Familia private garden.6 pax,10.0,10.0,10.0,10.0,10.0,9.0,95.0
20589502,Maison neuve et luxueuse pour séjour enchanteur!,10.0,10.0,10.0,,,,
20597925,Gavea - Daniela Penthouse,10.0,10.0,10.0,10.0,8.0,10.0,100.0
20543265,"Bamboo Hideaway, Upstairs Aina Nalu~VALUE~Boutique",10.0,10.0,10.0,10.0,10.0,10.0,99.0
20569156,Oceanfront 1 bedroom 2 bath in the heart of Kona,10.0,10.0,10.0,9.0,10.0,9.0,100.0
20580703,"Cozy Stay Steps from Beach! AC, WiFi, Kitchenette Ease, TV–Waikiki Grand 604",8.0,10.0,10.0,8.0,8.0,6.0,80.0
20678327,Full house in the backyard,10.0,10.0,10.0,,,,
20672298,MODERN DESIGNED STUDIO APARTMENT IN TAKSIM PLACE,9.0,9.0,10.0,9.0,10.0,9.0,81.0
20666508,"Próx. Jeunesse, RioCentro, Praias, Parque Olímpico",10.0,10.0,10.0,10.0,10.0,9.0,100.0
20611485,"Cómoda Habitación L'Eixample, Gracia",9.0,9.0,9.0,10.0,9.0,8.0,90.0
